Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-12-15 00:00:00-05:00,342.51260685790055,344.55426025390625,341.1328791037592,344.55426025390625,63865300,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,344.7686432652782,346.0178691325795,343.8829842603113,345.0949401855469,58420500,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,346.7450219111015,347.2297871978566,345.91529629205553,347.0246887207031,64119500,0.0,0.0,0.0
2020-12-18 00:00:00-05:00,347.31505913105894,347.48357455447973,343.6169198779141,345.6391906738281,136542300,1.58,0.0,0.0
2020-12-21 00:00:00-05:00,341.69749548251957,354.32728933339047,338.9449638564106,344.4031982421875,96386700,0.0,0.0,0.0
2020-12-22 00:00:00-05:00,344.73090252803195,344.84324609829616,342.6899181439397,343.82275390625,47949000,0.0,0.0,0.0
2020-12-23 00:00:00-05:00,344.79655465248607,346.0511058691774,343.8041480397061,344.1318359375,46201400,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,344.6092935001129,345.49872799105134,344.01948957475344,345.47064208984375,26457900,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,348.0359044143665,348.8317096835501,347.4086431182886,348.4385070800781,39000400,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,349.97386928148484,350.1517561492149,347.1838797622155,347.7737121582031,53680500,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,348.59761582943503,349.309163326104,347.87672541470425,348.2699279785156,49455300,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,348.0733301574872,350.7696906226059,347.55841250921895,350.0394287109375,78520700,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,351.37819543116666,351.5092819858067,341.5571038998392,345.2739562988281,110210800,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,344.62801860513036,348.74744580773046,344.5811897244677,347.65203857421875,66426200,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,346.1353308484213,352.9417755588274,345.58295579138974,349.73046875,107997700,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,352.1179009288276,355.6755816081708,351.9400140376987,354.9266052246094,68766800,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,356.32147132376684,357.16407662727835,353.0540221864174,356.9487609863281,71677200,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,353.7563213314679,356.3122240238902,353.6346062372348,354.5427551269531,51034700,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,354.7299869126949,355.63810716269546,352.3612856414251,354.61761474609375,52547700,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,354.54273738594145,356.5743507797134,353.7563036298087,355.5726013183594,45303600,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,356.32154646139026,356.8271211787512,353.99033129671585,354.3273620605469,49989100,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,352.6982961647385,353.5034441983972,349.87087798649776,351.74334716796875,107160000,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,354.2151100417509,355.048372820433,352.7264999734437,354.5053405761719,51233300,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,356.80840335832795,360.25376887068234,356.4152007728003,359.4111633300781,61836100,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,359.9727976411941,360.4034860873941,358.8118759915989,359.7387390136719,47840100,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,357.8756522885155,359.635777792092,357.49179269919415,358.4654846191406,52860500,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,359.2052127899676,360.23504819691135,354.32740898505574,359.8793029785156,70402000,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,360.8341698003207,361.2461152977036,359.08341572224913,359.3174743652344,42665300,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,355.97516596231895,356.068795148532,348.2886869202177,350.53564453125,123351100,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,352.3612262708215,357.5760596417651,351.92122345514014,353.5502624511719,94198100,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,351.677844227635,352.6515363137359,344.787141992205,346.4723815917969,126765100,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,349.88960493835793,353.2787697068861,346.7625847217708,352.23956298828125,75817600,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,355.4414663399572,358.7838307771095,352.32381763939856,357.2203063964844,64450700,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,358.05362630421786,359.2332912526561,356.21861416234987,357.5012512207031,52427100,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,358.54043525435304,361.61128394926374,357.6135720376976,361.5644836425781,47142600,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,363.4462927053067,363.6990657681727,361.5176516643229,362.9875183105469,48669800,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,364.4480887944784,365.65583961523026,363.58676882943416,365.6090393066406,38365200,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,364.7663661814191,365.96477395529973,364.354449223665,365.3655700683594,35551100,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,367.11634769534874,367.26614867663744,362.7909479327446,365.2064208984375,59154400,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,366.292467914223,366.7137849728556,363.3527057088948,365.7962646484375,42913300,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,364.9910773061147,367.8465815074679,364.91616253538814,367.6031799316406,50593300,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,368.83900406119835,369.03563391424353,366.56396066123074,367.28485107421875,50972400,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,365.52475715839137,367.62191370338655,364.5042362118772,367.369140625,52290600,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,364.7477141616512,366.5546404776683,363.01567405850335,365.8056640625,59712800,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,367.06956433626385,367.35979482228066,364.710234486557,365.1596374511719,83241000,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,362.3789770095808,364.7757353991889,362.0793750679764,362.35089111328125,67414200,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,360.1320514093147,364.1485063646974,355.9564525513784,362.79095458984375,107284100,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,361.69551651787236,367.21932376060425,360.7031100835053,366.78863525390625,72433900,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,365.51535308048653,366.89161908333995,356.499409324203,357.9505615234375,146670500,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,359.84185856528967,360.993409107362,354.11210604178865,356.10626220703125,152701600,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,361.0026839459195,365.99283019760054,356.30279669644193,364.7382507324219,105348800,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,364.9629993988001,365.1970580621201,361.3865761660831,361.89215087890625,79595300,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,361.1899427947537,362.16360617608603,356.995601634974,357.0986022949219,119940200,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,356.91133529810116,359.51406619697525,348.1669080540909,352.6795654296875,183433000,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,356.19984802170217,360.2256743979512,348.8785143397938,359.167724609375,152039600,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,360.1320797023925,362.9594984977383,357.0986881092653,357.3795471191406,123149200,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,361.2461579907032,365.04726851627913,360.7405832620537,362.48199462890625,113633600,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,364.84125139222533,366.4422045047818,363.4181851334653,364.7382507324219,109899400,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,367.2193078146035,370.42121414973377,366.76053343144366,368.4364013671875,86245000,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,367.06961050117644,369.0731382557075,366.25509073981186,368.9327087402344,64653600,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,369.185367547899,371.39489600309264,367.0320394531125,371.13275146484375,73427200,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,371.7506778939467,372.4621967582161,369.88755161919505,370.6646423339844,73722500,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,369.3726276607322,372.7337063739402,368.22104884168846,371.9285583496094,97959300,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,369.3258548274589,371.4230112994617,365.8336892989774,366.51715087890625,115349100,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,366.21473449983927,367.8021557259411,363.6504320580141,365.8390197753906,113624500,1.278,0.0,0.0
2021-03-22 00:00:00-04:00,366.3555541766961,370.1503381009731,366.2991984120199,368.7601623535156,73778600,0.0,0.0,0.0
2021-03-23 00:00:00-04:00,368.1215072363825,369.5774125136502,365.06877858097994,365.8577880859375,90686600,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,367.2667027083642,368.9104795107674,363.9509712192673,363.9979248046875,97588600,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,362.55148324481223,366.84406789293445,360.597720719208,366.0456848144531,116128600,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,367.200940149414,372.3483200483968,366.5998024036919,371.9444274902344,114409100,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,370.460351679942,372.6677150192703,368.96686635636115,371.756591796875,108107600,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,370.4791131725585,371.44659205631615,369.1640688399087,370.7702941894531,76262200,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,371.34332488206525,373.8418694594824,371.3151469932867,372.2732238769531,112734200,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,374.217548612949,376.34978043348616,374.0109012264915,376.29339599609375,99682900,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,378.9703688038174,382.2391465633513,378.89523733741964,381.6943359375,91684800,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,381.1308289814851,382.52097628372144,380.7926656747282,381.4689636230469,62021000,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,381.299921394875,382.25799827421105,380.83967299184064,381.91046142578125,55836300,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,383.1691128780948,383.7796528951659,382.2298117240788,383.7232971191406,57863100,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,383.6012505856158,386.68215753369753,383.4791368368944,386.5130615234375,61104600,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,385.9118442865749,386.92627681357055,385.3013043336946,386.6539001464844,56704900,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,386.5506077842819,388.42921011670427,386.1654908663117,387.79986572265625,56551000,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,387.7716753560826,388.8330902261772,385.93065315580645,386.4754638671875,61659900,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,388.62632925634955,390.8994499538164,388.57937567935045,390.6270446777344,60229800,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,391.92336759192136,392.54330973183005,390.49564029907293,391.9327697753906,82037300,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,390.9934549089228,391.44430105643295,388.67338022421853,390.0071716308594,78498500,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,388.7861693749754,389.89453792912616,385.66768246125105,387.15179443359375,81851800,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,386.53179186236076,391.0216498230792,386.39087376993405,390.81500244140625,66793000,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,390.6459606729042,391.4819237726124,386.17487812172334,387.24566650390625,97582800,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,387.80921498913796,392.8626591602239,387.73408351877964,391.4443054199219,73209200,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,392.1017789876383,392.8344325598446,391.5100148206276,392.2614440917969,52182400,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,392.56205776555026,392.75933161334007,391.03099255803073,392.17694091796875,51303100,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,392.4493258119174,393.57649841278226,391.5945585115463,392.064208984375,51238900,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,394.80700209037826,395.1827167562843,391.1625096341873,394.5627746582031,78544300,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,392.2803834124828,393.13515098498806,391.06867678055795,391.97039794921875,85527000,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,393.9710568804894,394.3561737746238,392.317906422609,392.81573486328125,68128300,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,390.8150004114941,391.3128288285941,386.682081464695,390.3923034667969,101591200,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,392.04546956641803,392.28029482456407,389.950817944286,390.514404296875,60162200,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,390.5895491108578,393.7643912958881,388.5700575548466,393.6329040527344,74321400,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,394.4032098408823,397.1553555833953,393.7175096189612,396.4978332519531,67733800,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,396.85468254314804,397.0801056159915,392.44935844844775,392.57147216796875,81852400,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,388.0252911469242,390.06355848668846,385.16980776928204,389.0679016113281,116888000,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,386.26877132282095,387.54620695915764,379.47761458394103,380.8020324707031,134811000,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,382.36125569780376,387.32076371119285,382.3142734498256,385.37640380859375,106394000,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,388.12859676699367,392.1488043000285,388.10041888080025,391.2940368652344,82201600,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,390.1762547929354,391.11555578967017,388.26944625097997,390.29833984375,65129200,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,390.5612647545288,390.8054921376272,386.77588364243246,386.9355773925781,59810200,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,382.22038396362564,386.0996731004332,380.7268701153133,385.92120361328125,106467100,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,386.80415905405096,391.34099915612734,386.6820739969034,390.07293701171875,78022200,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,391.56647597870926,392.81576259314926,389.2933831892121,389.7536315917969,76578700,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,392.0078697849327,394.8069970407359,391.7636423558813,393.726806640625,51376700,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,394.8163459463942,395.17328488500607,392.27084846103713,392.85321044921875,57451400,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,393.4450323737221,394.14010598871914,392.4024219512265,393.6329040527344,43088600,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,394.66615865220234,395.1827627948583,393.55776156064326,393.8395690917969,56707700,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,395.41754941191766,395.6805525494972,394.3091810939177,394.54400634765625,58520200,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,396.9204701247893,397.0613595558339,393.75503002481076,394.1965026855469,54216600,0.0,0.0,0.0
2021-06-02 00:00:00-04:00,394.8539863190647,395.66180014538963,393.83955377586835,394.81640625,49097100,0.0,0.0,0.0
2021-06-03 00:00:00-04:00,392.4869333407822,394.4970225992489,391.0122238732597,393.35107421875,58138800,0.0,0.0,0.0
2021-06-04 00:00:00-04:00,395.21086543113086,397.2491610574459,393.416797218941,396.9485778808594,55938800,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,396.93922176181667,397.11769125205126,395.6242060431354,396.5635070800781,51555000,0.0,0.0,0.0
2021-06-08 00:00:00-04:00,397.42761744197645,397.521553271491,394.8069883892223,396.64801025390625,47134300,0.0,0.0,0.0
2021-06-09 00:00:00-04:00,397.4934651030588,397.5686252497102,395.8309123396586,396.05633544921875,48436300,0.0,0.0,0.0
2021-06-10 00:00:00-04:00,397.28679886427324,398.85544436779344,395.96238082799704,397.8973388671875,51020100,0.0,0.0,0.0
2021-06-11 00:00:00-04:00,398.4515612377595,398.6675821575866,397.15532105801145,398.55487060546875,45570800,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,398.6675381475228,399.55048342857026,397.4182803625306,399.4471740722656,42358500,0.0,0.0,0.0
2021-06-15 00:00:00-04:00,399.5974533103558,399.63500471228963,397.8315628029255,398.7145080566406,51508500,0.0,0.0,0.0
2021-06-16 00:00:00-04:00,398.8554299159279,399.0808530066341,394.4313297696512,396.4883728027344,80386100,0.0,0.0,0.0
2021-06-17 00:00:00-04:00,396.0750937044504,397.3431272132893,393.86773046301494,396.35687255859375,90949700,0.0,0.0,0.0
2021-06-18 00:00:00-04:00,393.0547927805481,393.7521403812713,390.8025337344148,391.0098571777344,118676300,1.376,0.0,0.0
2021-06-21 00:00:00-04:00,392.7814772345062,396.7959997339808,391.961616444382,396.6075134277344,72822000,0.0,0.0,0.0
2021-06-22 00:00:00-04:00,396.5980985816094,399.5665708918654,395.872452205144,398.72784423828125,57700300,0.0,0.0,0.0
2021-06-23 00:00:00-04:00,398.8032200600991,399.61364782405633,398.1624126989744,398.2472229003906,49445400,0.0,0.0,0.0
2021-06-24 00:00:00-04:00,400.4053809581924,401.0273226119092,400.1509215226941,400.603271484375,45110300,0.0,0.0,0.0
2021-06-25 00:00:00-04:00,401.35704561811707,402.47847288039884,401.02720899527486,402.026123046875,58129500,0.0,0.0,0.0
2021-06-28 00:00:00-04:00,402.55396918687217,403.0062903628767,401.34773145256673,402.836669921875,53159600,0.0,0.0,0.0
2021-06-29 00:00:00-04:00,403.22308725490893,403.8638948245787,402.51630658745523,403.053466796875,35970500,0.0,0.0,0.0
2021-06-30 00:00:00-04:00,402.59164591168485,404.07118020487354,402.5633758380114,403.3926696777344,64827900,0.0,0.0,0.0
2021-07-01 00:00:00-04:00,404.1559060380634,405.78622330342534,404.0899329602751,405.6260070800781,53441000,0.0,0.0,0.0
2021-07-02 00:00:00-04:00,406.7945852899978,409.0845471406086,405.7108322146403,408.7264404296875,57697700,0.0,0.0,0.0
2021-07-06 00:00:00-04:00,408.7829877536855,408.9997441243618,405.230248168771,407.9819641113281,68710400,0.0,0.0,0.0
2021-07-07 00:00:00-04:00,408.66990991539325,409.70652706116164,406.6438115789658,409.4237976074219,63549500,0.0,0.0,0.0
2021-07-08 00:00:00-04:00,404.07116572771594,406.85118082823294,402.8837651580208,406.0878601074219,97595200,0.0,0.0,0.0
2021-07-09 00:00:00-04:00,407.6050100215051,410.72426554562935,405.88988250267164,410.4226989746094,76238600,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,410.3379108909958,412.14728165569136,409.9044268961415,411.892822265625,52889600,0.0,0.0,0.0
2021-07-13 00:00:00-04:00,411.10121531294743,412.6090194308368,410.22481441480784,410.4886779785156,52911300,0.0,0.0,0.0
2021-07-14 00:00:00-04:00,412.1943535049717,412.68440635701694,409.84785160919256,411.1011962890625,64130400,0.0,0.0,0.0
2021-07-15 00:00:00-04:00,409.7536837004635,410.4321942087509,407.7841252653317,409.6971435546875,55126400,0.0,0.0,0.0
2021-07-16 00:00:00-04:00,410.8845114498762,410.93161864795053,406.0878310715976,406.4836120605469,75874700,0.0,0.0,0.0
2021-07-19 00:00:00-04:00,401.6303492052304,406.54954229073917,397.6535300536584,400.48065185546875,147987000,0.0,0.0,0.0
2021-07-20 00:00:00-04:00,401.1498403457057,407.5014619748482,400.3488165283193,406.2198181152344,99608200,0.0,0.0,0.0
2021-07-21 00:00:00-04:00,407.42602821585336,409.6500461189735,406.17268327597156,409.5086669921875,64724400,0.0,0.0,0.0
2021-07-22 00:00:00-04:00,409.68770044604696,410.61123740243363,408.6982191605414,410.3662109375,47878500,0.0,0.0,0.0
2021-07-23 00:00:00-04:00,412.30742465107244,414.9272229825932,411.61951009934097,414.5879821777344,63766600,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,413.9943528266913,415.6152373869866,413.94724562650384,415.6058044433594,43719200,0.0,0.0,0.0
2021-07-27 00:00:00-04:00,414.5598008745902,414.58807094771487,410.86568168544017,413.711669921875,67397100,0.0,0.0,0.0
2021-07-28 00:00:00-04:00,414.34307703610466,414.9273444325797,412.109654806815,413.54205322265625,52472400,0.0,0.0,0.0
2021-07-29 00:00:00-04:00,414.47495280469855,416.34083497848155,414.4655198615265,415.2571105957031,47435300,0.0,0.0,0.0
2021-07-30 00:00:00-04:00,412.67501782428445,414.70111625120774,412.5430716548514,413.2404479980469,68951200,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,414.9650642843611,415.521061628042,412.0154283480198,412.37353515625,58783300,0.0,0.0,0.0
2021-08-03 00:00:00-04:00,413.17444607590994,415.85078470201967,410.9692944352204,415.728271484375,58053900,0.0,0.0,0.0
2021-08-04 00:00:00-04:00,414.43723730712765,415.70001501829813,413.4477561089558,413.683349609375,46732200,0.0,0.0,0.0
2021-08-05 00:00:00-04:00,414.8518671479637,416.3879413091103,414.53146345161576,416.3031311035156,38969700,0.0,0.0,0.0
2021-08-06 00:00:00-04:00,416.62357793822423,417.4151686980422,416.3408484646631,416.9910888671875,46930000,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,416.9627957200079,417.28319943179935,415.8790713621011,416.6518249511719,41222600,0.0,0.0,0.0
2021-08-10 00:00:00-04:00,417.10413189996603,417.8863184054206,416.4162173029195,417.17010498046875,43339300,0.0,0.0,0.0
2021-08-11 00:00:00-04:00,418.2444901268042,418.30103027346,417.11362967573604,418.206787109375,44034300,0.0,0.0,0.0
2021-08-12 00:00:00-04:00,418.05595493169636,419.60146211690204,417.15128393197523,419.4600830078125,38909400,0.0,0.0,0.0
2021-08-13 00:00:00-04:00,419.9124501650049,420.2422868348311,419.42242601144585,420.22344970703125,39470300,0.0,0.0,0.0
2021-08-16 00:00:00-04:00,418.91352620973504,421.3448385520505,417.3491818695895,421.2129211425781,73740000,0.0,0.0,0.0
2021-08-17 00:00:00-04:00,418.6402703129564,419.31878083043995,415.4456369974126,418.4518127441406,92673900,0.0,0.0,0.0
2021-08-18 00:00:00-04:00,417.4339681312967,419.0077453243153,413.6267979767696,413.8717956542969,89351900,0.0,0.0,0.0
2021-08-19 00:00:00-04:00,411.12954517008563,415.71893127183074,410.98819480450277,414.5126647949219,92812200,0.0,0.0,0.0
2021-08-20 00:00:00-04:00,414.86130669230414,418.14074973003505,414.3712538179975,417.8109130859375,72008700,0.0,0.0,0.0
2021-08-23 00:00:00-04:00,419.50721489532515,422.400309988542,417.8863304587678,421.4862060546875,54973000,0.0,0.0,0.0
2021-08-24 00:00:00-04:00,422.1553649902344,422.69252517807496,421.63707069184784,422.1553649902344,38744700,0.0,0.0,0.0
2021-08-25 00:00:00-04:00,422.34375963480386,423.55940136359277,421.9667870353015,423.0411071777344,40529700,0.0,0.0,0.0
2021-08-26 00:00:00-04:00,422.75837909709145,422.99397259305755,420.4495800920067,420.5438232421875,57829600,0.0,0.0,0.0
2021-08-27 00:00:00-04:00,421.3542891231876,424.6808684363461,421.2977489797664,424.3039245605469,77235100,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,424.98242980709495,426.9614210793881,424.7374033493045,426.1698303222656,48357400,0.0,0.0,0.0
2021-08-31 00:00:00-04:00,426.0756428510807,426.4148837517675,424.9353781451355,425.5384826660156,59300200,0.0,0.0,0.0
2021-09-01 00:00:00-04:00,426.4808008884569,426.9990951161605,425.52899388811954,425.76458740234375,48721400,0.0,0.0,0.0
2021-09-02 00:00:00-04:00,427.1970676874811,427.88498242912203,425.8683166503557,427.0745544433594,42501000,0.0,0.0,0.0
2021-09-03 00:00:00-04:00,425.9342671830282,427.48917873679784,425.5290244526351,426.9708557128906,47170500,0.0,0.0,0.0
2021-09-07 00:00:00-04:00,426.6221815219069,426.7164246860797,424.7657033477101,425.4442138671875,51671500,0.0,0.0,0.0
2021-09-08 00:00:00-04:00,424.9070356755649,425.64208626079466,422.99398880638046,424.9258728027344,56181900,0.0,0.0,0.0
2021-09-09 00:00:00-04:00,424.72800123617645,426.4902361306357,422.8620902402333,423.10711669921875,57970400,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,425.04838793387586,425.4724389893883,419.64857442190095,419.7710876464844,89948200,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,422.7867149843986,423.0505785726506,418.5177328546844,420.84539794921875,83738600,0.0,0.0,0.0
2021-09-14 00:00:00-04:00,422.29663989692546,422.5039633310245,417.6790129654165,418.57427978515625,78197100,0.0,0.0,0.0
2021-09-15 00:00:00-04:00,418.99831669330354,422.56992214968193,417.8863222929337,422.0704650878906,78792200,0.0,0.0,0.0
2021-09-16 00:00:00-04:00,421.54280911007726,422.52285751363877,418.43295717865146,421.4014587402344,77786700,0.0,0.0,0.0
2021-09-17 00:00:00-04:00,420.624341728466,421.04975134413576,416.9372852860018,417.2965393066406,118425000,1.428,0.0,0.0
2021-09-20 00:00:00-04:00,411.1325972806954,412.7208509241173,405.4413117817673,410.3384704589844,166445500,0.0,0.0,0.0
2021-09-21 00:00:00-04:00,412.69247054595706,413.99711770891486,409.42141832581854,409.9508361816406,92526100,0.0,0.0,0.0
2021-09-22 00:00:00-04:00,412.2386394237889,416.00131425425957,410.06424688851166,413.9497985839844,102350100,0.0,0.0,0.0
2021-09-23 00:00:00-04:00,415.83116273887947,420.59595206334643,415.59481446278045,418.97930908203125,76396000,0.0,0.0,0.0
